nflId,height,weight,birthDate,collegeName,position,displayName
53533,Jun-00,206,NA,Southern Methodist,FS,Brandon Stephens
53534,3-Jun,240,NA,Ohio State,MLB,Baron Browning
53535,3-Jun,305,NA,Southern California,DT,Jay Tufele
53536,10-May,200,NA,North Carolina,RB,Michael Carter
53537,Jun-00,190,NA,San Diego State,CB,Darren Hall
53538,2-Jun,202,NA,Louisville,WR,Dez Fitzpatrick
53539,5-Jun,310,NA,Cincinnati,T,James Hudson
53540,3-Jun,280,NA,Tulane,DE,Cam Sample
53541,1-Jun,195,NA,Southern California,WR,Amon-Ra St. Brown
53542,1-Jun,245,NA,Purdue,MLB,Derrick Barnes
53543,3-Jun,300,NA,Stanford,C,Drew Dalman
53545,7-Jun,255,NA,Northern Iowa,OLB,Elerson Smith
53547,4-Jun,235,NA,Duke,OLB,Chris Rumph
53549,Jun-00,246,NA,Oklahoma,RB,Rhamondre Stevenson
53551,3-Jun,346,NA,Louisiana State,DT,Tyler Shelvin
53552,11-May,195,NA,Texas Tech,CB,Zech McPhearson
53553,6-Jun,256,NA,Boise State,TE,John Bates
53554,1-Jun,195,NA,California,FS,Camryn Bynum
53555,1-Jun,207,NA,Oklahoma State,RB,Chuba Hubbard
53556,3-Jun,235,NA,Southern Methodist,TE,Kylen Granson
53557,5-Jun,315,NA,Texas A&amp;M,T,Dan Moore
53558,9-May,174,NA,North Texas,WR,Jaelon Darden
53559,2-Jun,195,NA,Central Arkansas,CB,Robert Rochell
53560,Jun-00,190,NA,Oklahoma State,WR,Tylan Wallace
53561,2-Jun,300,NA,Ohio State,DT,Tommy Togiai
53564,5-Jun,270,NA,Pittsburgh,OLB,Rashad Weaver
53565,11-May,191,NA,Florida,CB,Marco Wilson
53568,4-Jun,274,NA,East Carolina,G,D'Ante Smith
53570,5-Jun,211,NA,Central Florida,WR,Jacob Harris
53571,5-Jun,305,NA,Mississippi,T,Royce Newman
53574,6-Jun,258,NA,Ohio State,TE,Luke Farrell
53575,1-Jun,220,NA,Auburn,MLB,Jamien Sherwood
53576,3-Jun,245,NA,Miami,TE,Brevin Jordan
53577,4-Jun,285,NA,Texas,DE,Ta'Quon Graham
53579,11-May,191,NA,Memphis,RB,Kenneth Gainwell
53580,6-Jun,332,NA,Missouri,T,Larry Borom
53581,1-Jun,205,NA,Texas,FS,Caden Sterns
53582,1-Jun,217,NA,West Virginia,OLB,Tony Fields
53583,10-May,190,NA,Duke,CB,Michael Carter
53584,5-Jun,315,NA,Western Michigan,T,Jaylon Moore
53585,7-Jun,293,NA,Wisconsin,DE,Isaiahh Loudermilk
53586,1-Jun,179,NA,Iowa,WR,Ihmir Smith-Marsette
53587,3-Jun,305,NA,Iowa,DT,Daviyon Nixon
53588,6-Jun,300,NA,Nebraska,G,Brenden Jaimes
53589,1-Jun,195,NA,Ohio State,CB,Shaun Wade
53590,8-Jun,315,NA,"Miami, O.",T,Tommy Doyle
53591,4-Jun,240,NA,Duke,TE,Noah Gray
53592,Jun-00,200,NA,Cincinnati,SS,Darrick Forrest
53595,3-Jun,195,NA,Washington,CB,Keith Taylor
53596,Jun-00,195,NA,Illinois,CB,Nate Hobbs
53599,2-Jun,230,NA,Texas Christian,OLB,Garret Wallow
53601,11-May,202,NA,Oregon,CB,Deommodore Lenoir
53602,5-Jun,340,NA,Florida,DT,Tedarrell Slaton
53604,1-Jun,205,NA,Pittsburgh,FS,Jason Pinnock
53607,11-May,190,NA,Appalachian State,CB,Shemar Jean-Charles
53608,4-Jun,227,NA,Stanford,WR,Simi Fehoko
53609,1-Jun,215,NA,Southern California,SS,Talanoa Hufanga
53611,4-Jun,268,NA,Notre Dame,OLB,Adetokunbo Ogundeji
53612,9-May,195,NA,Boise State,RB,Avery Williams
53615,4-Jun,215,NA,Florida State,MLB,Hamsah Nasirildeen
53616,1-Jun,200,NA,Arizona State,WR,Frank Darby
53617,11-May,198,NA,Missouri,FS,Joshuah Bledsoe
53618,3-Jun,305,NA,Southern California,DT,Marlon Tuipulotu
53619,3-Jun,330,NA,Georgia,C,Trey Hill
53620,2-Jun,260,NA,Coastal Carolina,DE,Tarron Jackson
53621,5-Jun,355,NA,Kentucky,DT,Quinton Bohanna
53623,11-May,221,NA,Louisiana-Lafayette,RB,Elijah Mitchell
53624,2-Jun,318,NA,Arizona,DT,Roy Lopez
53625,1-Jun,218,NA,Arizona,RB,Gary Brightwell
53629,11-May,178,NA,Kentucky,CB,Brandin Echols
53631,11-May,216,NA,Michigan,RB,Chris Evans
53633,10-May,190,NA,South Carolina,WR,Shi Smith
53635,7-Jun,305,NA,Kentucky,T,Landon Young
53638,2-Jun,220,NA,Georgia Tech,WR,Jalen Camp
53639,3-Jun,265,NA,Duke,OLB,Victor Dimukeje
53640,9-May,185,NA,UCLA,RB,Demetric Felton
53641,1-Jun,195,NA,Pittsburgh,SS,Damar Hamlin
53642,11-May,197,NA,Wisconsin,CB,Rachad Wildgoose
53643,5-Jun,312,NA,Wisconsin,G,Cole Van Lanen
53645,3-Jun,232,NA,Miami,OLB,Quincy Roche
53646,9-May,212,NA,Virginia Tech,RB,Khalil Herbert
53647,3-Jun,235,NA,Texas,QB,Sam Ehlinger
53649,1-Jun,224,NA,Boston College,MLB,Isaiah McDuffie
53655,6-Jun,325,NA,Tennessee,G,Trey Smith
53656,4-Jun,205,NA,South Carolina,SS,Israel Mukuamu
53658,5-Jun,205,NA,"Charleston, W. Va.",WR,Mike Strachan
53661,5-Jun,280,NA,Kentucky,DT,Phil Hoskins
53662,10-May,205,NA,Maryland,RB,Jake Funk
53663,2-Jun,251,NA,Tulane,MLB,Patrick Johnson
53665,5-Jun,315,NA,Texas Tech,G,Jack Anderson
53667,6-Jun,330,NA,Nebraska,G,Matt Farniok
53668,4-Jun,257,NA,Ohio State,OLB,Jonathon Cooper
53669,4-Jun,248,NA,Baylor,DE,William Bradley-King
53674,Jun-00,180,NA,Oklahoma,FS,Tre Norwood
53675,3-Jun,252,NA,Penn State,DE,Shaka Toney
53677,6-Jun,306,NA,Penn State,G,Will Fries
53678,3-Jun,220,NA,Notre Dame,WR,Ben Skowronek
53679,4-Jun,340,NA,Brigham Young,DT,Khyiris Tonga
53685,11-May,215,NA,Mississippi State,RB,Kylin Hill
53687,1-Jun,190,NA,Brigham Young,WR,Dax Milne
53703,Jun-00,220,NA,Duke,RB,Deon Jackson
53707,1-Jun,202,NA,Southern Mississippi,WR,Tim Jones
53712,2-Jun,282,NA,Rutgers,DT,Michael Dwumfour
53715,4-Jun,240,NA,Mississippi,TE,Kenny Yeboah
53716,2-Jun,225,NA,Illinois,OLB,Milo Eifler
53727,9-Jun,310,NA,Duke,T,Devery Hamilton
53732,9-May,205,NA,Pittsburgh,WR,D.J. Turner
53739,5-Jun,215,NA,Minn. State-Mankato,TE,Shane Zylstra
53746,Jun-00,220,NA,Alabama-Birmingham,RB,Spencer Brown
53819,8-May,178,NA,Texas Christian,FS,Ar'Darius Washington
53854,1-Jun,190,NA,Notre Dame,CB,Nick McCloud
53855,4-Jun,251,NA,Bowling Green,TE,Quintin Morris
53861,5-Jun,330,NA,Middle Tennessee,G,Robert Jones
53868,6-Jun,315,NA,Iowa,T,Alaric Jackson
53883,10-May,195,NA,Nebraska,CB,Dicaprio Bootle
53887,3-Jun,277,NA,Georgia,DE,Malik Herring
53894,5-Jun,311,NA,Florida State,DT,Marvin Wilson
53896,Jun-00,244,NA,Louisiana State,FB,Tory Carter
53897,5-Jun,244,NA,Alabama,TE,Miller Forristall
53900,4-Jun,340,NA,Michigan State,DT,Naquan Jones
53932,Jun-00,245,NA,South Carolina,FB,Adam Prentice
53941,5-Jun,315,NA,Buffalo,T,Kayode Awosika
53946,4-Jun,260,NA,Nebraska,TE,Jack Stoll
53953,11-May,198,NA,Arkansas,CB,Jerry Jacobs
53957,11-May,178,NA,Kansas State,CB,A.J. Parker
53959,4-Jun,255,NA,Notre Dame,TE,Brock Wright
54003,11-May,190,NA,Tennessee,CB,Bryce Thompson
54006,6-Jun,330,NA,California,T,Jake Curhan
54038,6-Jun,245,NA,Arkansas,TE,Feleipe Franks
54042,10-May,229,NA,Ball State,RB,Caleb Huntley
54044,4-Jun,260,NA,Mississippi State,OLB,Kobe Jones
54428,11-May,180,NA,Florida International,WR,Maurice Alexander
54466,5-Jun,275,NA,Georgia,OLB,Travon Walker
54467,6-Jun,265,NA,Michigan,DE,Aidan Hutchinson
54468,1-Jun,195,NA,Louisiana State,CB,Derek Stingley
54469,3-Jun,200,NA,Cincinnati,CB,Ahmad Gardner
54470,5-Jun,250,NA,Oregon,OLB,Kayvon Thibodeaux
54471,4-Jun,320,NA,North Carolina State,T,Ikem Ekwonu
54472,7-Jun,360,NA,Alabama,T,Evan Neal
54473,5-Jun,210,NA,Southern California,WR,Drake London
54474,5-Jun,310,NA,Mississippi State,T,Charles Cross
54475,Jun-00,192,NA,Ohio State,WR,Garrett Wilson
54476,1-Jun,185,NA,Ohio State,WR,Chris Olave
54478,6-Jun,340,NA,Georgia,DT,Jordan Davis
54479,4-Jun,220,NA,Notre Dame,FS,Kyle Hamilton
54480,4-Jun,325,NA,Texas A&amp;M,G,Kenyon Green
54481,11-May,182,NA,Penn State,WR,Jahan Dotson
54482,3-Jun,305,NA,Boston College,G,Zion Johnson
54483,3-Jun,225,NA,Arkansas,WR,Treylon Burks
54485,3-Jun,220,NA,Pittsburgh,QB,Kenny Pickett
54486,11-May,195,NA,Washington,CB,Trent McDuffie
54487,4-Jun,240,NA,Georgia,MLB,Quay Walker
54488,2-Jun,196,NA,Florida,CB,Kaiir Elam
54489,6-Jun,332,NA,Tulsa,T,Tyler Smith
54490,3-Jun,290,NA,Iowa,C,Tyler Linderbaum
54491,4-Jun,260,NA,Florida State,DE,Jermaine Johnson
54492,3-Jun,235,NA,Utah,MLB,Devin Lloyd
54493,3-Jun,315,NA,Georgia,DT,Devonte Wyatt
54494,6-Jun,301,NA,Chattanooga,G,Cole Strange
54495,4-Jun,275,NA,Purdue,DE,George Karlaftis
54496,Jun-00,192,NA,Michigan,FS,Dax Hill
54497,1-Jun,200,NA,Georgia,FS,Lewis Cine
54498,6-Jun,275,NA,Houston,DE,Logan Hall
54499,5-Jun,208,NA,North Dakota State,WR,Christian Watson
54500,Jun-00,188,NA,Auburn,CB,Roger McCreary
54501,1-Jun,220,NA,Iowa State,RB,Breece Hall
54502,Jun-00,200,NA,Baylor,FS,Jalen Pitre
54503,3-Jun,256,NA,Penn State,OLB,Arnold Ebiketie
54504,Jun-00,195,NA,Washington,CB,Kyler Gordon
54505,4-Jun,265,NA,Minnesota,OLB,Boye Mafe
54506,10-May,210,NA,Michigan State,RB,Kenneth Walker
54508,11-May,185,NA,Kentucky,WR,Wan'Dale Robinson
54511,3-Jun,278,NA,Kentucky,DT,Josh Paschal
54512,4-Jun,312,NA,Alabama,DT,Phidarian Mathis
54513,1-Jun,202,NA,Penn State,SS,Jaquan Brisker
54514,Jun-00,195,NA,Tennessee,CB,Alontae Taylor
54515,3-Jun,180,NA,Baylor,WR,Tyquan Thornton
54516,3-Jun,290,NA,Nebraska,C,Cam Jurgens
54517,3-Jun,200,NA,Georgia,WR,George Pickens
54518,3-Jun,213,NA,Cincinnati,WR,Alec Pierce
54519,10-May,195,NA,Western Michigan,WR,Skyy Moore
54520,3-Jun,245,NA,Colorado State,TE,Trey McBride
54521,4-Jun,265,NA,Mississippi,DE,Sam Williams
54522,5-Jun,310,NA,Central Michigan,G,Luke Goedeke
54523,3-Jun,230,NA,Montana State,MLB,Troy Andersen
54524,4-Jun,295,NA,Louisiana State,G,Ed Ingram
54525,Jun-00,205,NA,Nebraska,CB,Cam Taylor-Britt
54526,4-Jun,250,NA,Southern California,DE,Drake Jackson
54527,1-Jun,210,NA,Cincinnati,SS,Bryan Cook
54528,11-May,190,NA,Georgia,RB,James Cook
54529,3-Jun,238,NA,Oklahoma,OLB,Nik Bonitto
54530,6-Jun,300,NA,Kentucky,C,Luke Fortner
54531,1-Jun,230,NA,Oklahoma,MLB,Brian Asamoah
54532,4-Jun,325,NA,North Carolina,G,Joshua Ezeudu
54533,2-Jun,200,NA,Mississippi State,CB,Martin Emerson
54534,5-Jun,310,NA,Ohio State,T,Nicholas Petit-Frere
54535,3-Jun,242,NA,Wyoming,MLB,Chad Muma
54536,Jun-00,200,NA,Tennessee,WR,Velus Jones
54537,7-Jun,319,NA,Washington State,T,Abraham Lucas
54538,7-Jun,265,NA,Virginia,TE,Jelani Woods
54540,2-Jun,232,NA,Alabama,MLB,Christian Harris
54541,4-Jun,336,NA,Connecticut,DT,Travis Jones
54542,7-Jun,305,NA,Central Michigan,T,Bernhard Raimann
54543,7-Jun,270,NA,Alabama-Birmingham,DE,Alex Wright
54545,4-Jun,250,NA,UCLA,TE,Greg Dulcich
54546,2-Jun,170,NA,Louisiana State,CB,Cordale Flott
54547,4-Jun,240,NA,Western Kentucky,OLB,DeAngelo Malone
54548,Jun-00,225,NA,Georgia,MLB,Nakobe Dean
54549,4-Jun,290,NA,Texas A&amp;M,DE,DeMarvin Leal
54550,8-May,185,NA,Houston,CB,Marcus Jones
54551,1-Jun,215,NA,Liberty,QB,Malik Willis
54552,5-Jun,270,NA,San Diego State,OLB,Cameron Thomas
54553,3-Jun,195,NA,South Alabama,WR,Jalen Tolbert
54554,1-Jun,222,NA,Baylor,OLB,Terrel Bernard
54555,3-Jun,285,NA,Memphis,G,Dylan Parham
54556,2-Jun,210,NA,Arizona State,RB,Rachaad White
54558,1-Jun,223,NA,Louisiana State,RB,Tyrion Davis-Price
54560,4-Jun,290,NA,Florida,DT,Zach Carter
54561,1-Jun,215,NA,Maryland,SS,Nick Cross
54562,1-Jun,200,NA,Illinois,SS,Kerby Joseph
54563,1-Jun,228,NA,Alabama,RB,Brian Robinson
54564,2-Jun,205,NA,Purdue,WR,David Bell
54565,5-Jun,240,NA,Cincinnati,OLB,Myjai Sanders
54566,5-Jun,250,NA,Ohio State,TE,Jeremy Ruckert
54567,2-Jun,230,NA,Georgia,MLB,Channing Tindall
54568,2-Jun,261,NA,Wisconsin,OLB,Leo Chenal
54570,2-Jun,199,NA,Southern Methodist,WR,Danny Gray
54571,5-Jun,250,NA,Washington,TE,Cade Otton
54572,10-May,215,NA,Florida,RB,Dameon Pierce
54573,3-Jun,290,NA,Oklahoma,DT,Perrion Winfrey
54574,1-Jun,198,NA,Cincinnati,CB,Coby Bryant
54575,9-Jun,380,NA,Minnesota,T,Daniel Faalele
54576,6-Jun,299,NA,Louisiana-Lafayette,T,Max Mitchell
54577,6-Jun,255,NA,San Diego State,TE,Daniel Bellinger
54578,Jun-00,191,NA,Louisiana-Lafayette,FS,Percy Butler
54579,1-Jun,205,NA,Iowa,FS,Dane Belton
54580,11-May,195,NA,Pittsburgh,CB,Damarri Mathis
54581,5-Jun,285,NA,Iowa State,DE,Eyioma Uwazurike
54582,5-Jun,270,NA,Texas A&amp;M,DE,Micheal Clemons
54583,2-Jun,193,NA,Missouri,CB,Akayleb Evans
54584,1-Jun,192,NA,Alabama,CB,Jalyn Armour-Davis
54585,3-Jun,241,NA,Penn State,MLB,Brandon Smith
54586,11-May,170,NA,Arizona State,CB,Jack Jones
54587,Jun-00,215,NA,Georgia,RB,Zamir White
54588,1-Jun,215,NA,Texas A&amp;M,RB,Isaiah Spiller
54591,4-Jun,325,NA,Louisiana State,DT,Neil Farrell
54592,11-May,205,NA,South Dakota State,RB,Pierre Strong
54594,5-Jun,250,NA,Wisconsin,TE,Jake Ferguson
54596,1-Jun,220,NA,Michigan,RB,Hassan Haskins
54597,2-Jun,200,NA,Nevada,WR,Romeo Doubs
54599,5-Jun,295,NA,Texas-San Antonio,G,Spencer Burford
54600,3-Jun,197,NA,Fayetteville State,CB,Joshua Williams
54601,7-Jun,310,NA,North Dakota State,G,Cordell Volson
54602,1-Jun,220,NA,Western Kentucky,QB,Bailey Zappe
54604,4-Jun,240,NA,Coastal Carolina,TE,Isaiah Likely
54605,5-Jun,295,NA,Wake Forest,T,Zach Tom
54606,9-May,180,NA,Houston,CB,Damarion Williams
54607,11-May,175,NA,South Carolina State,CB,Cobie Durant
54608,3-Jun,250,NA,Maryland,TE,Chigoziem Okonkwo
54611,2-Jun,232,NA,Indiana,MLB,Micah McFadden
54612,5-Jun,325,NA,Arizona State,DT,D.J. Davidson
54613,Jun-00,190,NA,Boise State,WR,Khalil Shakir
54614,6-Jun,240,NA,Nevada,TE,Cole Turner
54615,4-Jun,310,NA,Stanford,DT,Thomas Booker
54616,11-May,220,NA,Brigham Young,RB,Tyler Allgeier
54618,4-Jun,205,NA,Texas-San Antonio,CB,Tariq Woolen
54619,10-May,220,NA,Mississippi,RB,Snoop Conner
54622,4-Jun,200,NA,Sam Houston State,CB,Zyon McCollum
54624,5-Jun,298,NA,Missouri State,DT,Eric Johnson
54625,4-Jun,320,NA,UCLA,DT,Otito Ogbonnia
54627,10-May,170,NA,Samford,WR,Montrell Washington
54628,11-May,191,NA,UCLA,WR,Kyle Philips
54632,11-May,206,NA,Fresno State,CB,Daron Bland
54633,7-Jun,310,NA,Southern Utah,T,Braxton Jones
54635,6-Jun,259,NA,Oregon State,TE,Teagan Quitoriano
54636,5-Jun,300,NA,Washington,C,Luke Wattenberg
54637,10-May,187,NA,Toledo,CB,Samuel Womack
54639,4-Jun,256,NA,"Miami, O.",DE,Dominique Robinson
54640,3-Jun,290,NA,Tennessee,DT,Matthew Butler
54641,3-Jun,239,NA,Louisiana State,MLB,Damone Clark
54642,3-Jun,255,NA,Virginia Tech,TE,James Mitchell
54643,6-Jun,320,NA,Arkansas,DT,John Ridgeway
54644,4-Jun,270,NA,South Carolina,OLB,Kingsley Enagbare
54646,1-Jun,235,NA,Kansas,OLB,Kyron Johnson
54648,10-May,220,NA,South Carolina,RB,Kevin Harris
54650,1-Jun,205,NA,Villanova,CB,Christian Benford
54653,11-May,225,NA,Oklahoma State,MLB,Malcolm Rodriguez
54654,6-Jun,245,NA,Virginia Tech,OLB,Amare Barno
54656,Jun-00,191,NA,Michigan State,WR,Jalen Nailor
54660,4-Jun,325,NA,Georgia,G,Jamaree Salyer
54663,4-Jun,221,NA,Southern Methodist,TE,Grant Calcaterra
54665,5-Jun,292,NA,Northwest Missouri State,DT,Sam Roberts
54666,Jun-00,215,NA,Southern California,RB,Keaontay Ingram
54667,1-Jun,196,NA,Oklahoma,WR,Mike Woods
54668,10-May,205,NA,Baylor,RB,Trestan Ebner
54671,3-Jun,291,NA,Wisconsin,DE,Matt Henningsen
54673,Jun-00,230,NA,Michigan State,TE,Connor Heyward
54677,Jun-00,190,NA,Georgia,CB,Derion Kendrick
54680,3-Jun,315,NA,Virginia Tech,C,Lecitus Smith
54683,5-Jun,265,NA,Minnesota,TE,Ko Kieft
54686,1-Jun,195,NA,Penn State,CB,Tariq Castro-Fields
54687,Jun-00,190,NA,Arkansas,CB,Montaric Brown
54688,5-Jun,272,NA,Oklahoma,DE,Isaiah Thomas
54696,2-Jun,235,NA,Clemson,OLB,Baylon Spector
54698,3-Jun,210,NA,Lenoir-Rhyne,WR,Dareke Young
54702,Jun-00,176,NA,Arizona State,CB,Chase Lucas
54703,6-Jun,315,NA,Ohio State,T,Thayer Munford
54704,1-Jun,201,NA,Yale,FS,Rodney Thomas
54705,Jun-00,201,NA,Oklahoma State,CB,Christian Holmes
54708,3-Jun,204,NA,Washington State,CB,Jaylen Watson
54709,4-Jun,200,NA,Valdosta State,CB,Christian Matthew
54712,2-Jun,221,NA,Kansas State,QB,Skylar Thompson
54716,11-May,215,NA,Rutgers,RB,Isiah Pacheco
54717,4-Jun,260,NA,Coastal Carolina,DE,Jeff Gunter
54718,10-May,195,NA,Kansas State,FS,Russ Yeast
54721,3-Jun,242,NA,Penn State,OLB,Jesse Luketa
54723,3-Jun,190,NA,Nebraska,WR,Samori Toure
54725,3-Jun,230,NA,Purdue,RB,Zander Horvath
54727,1-Jun,212,NA,Iowa State,QB,Brock Purdy
54733,3-Jun,325,NA,Michigan,DT,Donovan Jeter
54750,2-Jun,275,NA,Florida State,OLB,Keir Thomas
54758,4-Jun,250,NA,Norfolk State,OLB,De'Shaan Dixon
54778,11-May,183,NA,Mississippi,CB,Jaylon Jones
54781,2-Jun,232,NA,Wisconsin,MLB,Jack Sanborn
54784,5-Jun,240,NA,California,TE,Jake Tonges
54810,8-May,170,NA,Utah,WR,Britain Covey
54827,3-Jun,250,NA,Framingham State,DE,Joshua Onujiogu
54833,Jun-00,205,NA,Illinois,FS,Tony Adams
54846,5-Jun,227,NA,Ohio,TE,Armani Rogers
54850,10-May,200,NA,Georgia Tech,WR,Kyric Mcgowan
54871,3-Jun,265,NA,Purdue,DE,DaMarcus Mitchell
54905,8-May,225,NA,Oklahoma State,RB,Jaylen Warren
54915,1-Jun,200,NA,West Florida,FS,D'Anthony Bell
54931,2-Jun,223,NA,Idaho State,WR,Tanner Conner
54936,9-May,187,NA,Texas A&amp;M-Commerce,CB,Kader Kohou
54937,11-May,194,NA,Oregon,SS,Verone McKinley
54938,Jun-00,185,NA,Mississippi,WR,Braylon Sanders
54939,4-Jun,293,NA,Nebraska,DT,Ben Stille
54948,3-Jun,379,NA,Kentucky,DT,Marquan McCall
54949,3-Jun,230,NA,Fresno State,OLB,Arron Mosby
55000,1-Jun,195,NA,Vanderbilt,CB,Allan George
55014,9-May,194,NA,Virginia Tech,RB,Raheem Blackshear
55016,4-Jun,260,NA,Syracuse,DE,Kingsley Jonathan
55030,1-Jun,295,NA,Appalachian State,DT,Demetrius Taylor
55032,3-Jun,260,NA,North Carolina,OLB,Tomon Fox
55042,11-May,245,NA,Central Michigan,FB,Troy Hairston
55043,1-Jun,230,NA,Illinois,OLB,Jake Hansen
55045,1-Jun,296,NA,Notre Dame,DT,Kurt Hinish
55071,10-May,180,NA,Texas Tech,WR,Kaylon Geiger
55087,4-Jun,252,NA,Wake Forest,OLB,Luiji Vilain
55104,2-Jun,195,NA,Missouri Western,CB,Sam Webb
55105,1-Jun,220,NA,Wake Forest,OLB,Luke Masterson
55113,1-Jun,218,NA,Georgia Tech,RB,Jordan Mason
55125,6-Jun,311,NA,Montana State,G,Lewis Kidd
55133,Jun-00,180,NA,Weber State,WR,Rashid Shaheed
55145,8-May,190,NA,Fresno State,RB,Ronnie Rivers
55149,3-Jun,205,NA,Florida A&amp;M,FS,Markquese Bell
55151,10-May,207,NA,Florida,RB,Malik Davis
55157,4-Jun,245,NA,Indiana,TE,Peyton Hendershot
55158,2-Jun,205,NA,Western Illinois,WR,Dennis Houston
55168,1-Jun,195,NA,Ferris State,WR,Jared Bernhardt
55173,5-Jun,321,NA,Kansas State,DT,Timmy Horne
55175,3-Jun,230,NA,Colorado,MLB,Nate Landman
55181,11-May,190,NA,Rutgers,CB,Tre Avery
55190,1-Jun,285,NA,Maryland,DE,Sam Okuayinonu
55200,6-Jun,266,NA,Indiana,DT,Ryder Anderson
55212,Jun-00,230,NA,Iowa State,MLB,Jake Hummel
55239,2-Jun,300,NA,Pennsylvania,DT,Prince Emili
55240,1-Jun,185,NA,Buffalo,CB,Ja'Marcus Ingram
55241,2-Jun,280,NA,Coastal Carolina,DT,C.J. Brewer
